Time (s),W,X,Y,Z
63.852604866,0.1477812,0.0871066,-0.2733486,-0.9447124
63.857660770,0.1477381,0.08715089,-0.2733132,-0.9447252
63.862715721,0.1477049,0.08718728,-0.2732821,-0.9447361
63.867771149,0.1476762,0.08719701,-0.2732527,-0.9447482
63.872826576,0.1476429,0.08720662,-0.2732139,-0.9447637
63.877882481,0.14761,0.08720744,-0.2731617,-0.9447839
63.882937908,0.1475727,0.0872035,-0.273064,-0.9448183
63.887992859,0.1475478,0.0871956,-0.2729862,-0.9448454
63.893048286,0.1475312,0.08717051,-0.2729447,-0.9448622
63.898103714,0.1475136,0.08714848,-0.2729408,-0.9448681
63.903159618,0.1474862,0.08715109,-0.2729321,-0.9448748
63.908215046,0.1474521,0.08717792,-0.2728947,-0.9448885
63.913270473,0.1474122,0.08722851,-0.2728379,-0.9449064
63.918325424,0.1473747,0.08728994,-0.2727454,-0.9449333
63.923381329,0.147338,0.08736631,-0.2726442,-0.9449611
63.928436756,0.1472978,0.08743735,-0.2725262,-0.9449948
63.933492184,0.1472662,0.08749206,-0.272397,-0.9450319
63.938547611,0.1472365,0.08753061,-0.2722708,-0.9450693
63.943602562,0.1472123,0.08756282,-0.2721475,-0.9451057
63.948661804,0.1471927,0.0875904,-0.2720381,-0.9451377
63.953713894,0.1471702,0.08762997,-0.2719556,-0.9451613
63.958769321,0.1471513,0.08768601,-0.2718888,-0.9451782
63.963824749,0.1471334,0.08775243,-0.2718363,-0.94519
63.968880653,0.1471213,0.08781812,-0.271779,-0.9452022
63.971407890,0.1471122,0.08784834,-0.2717471,-0.94521
63.976463795,0.1470945,0.0879297,-0.2716645,-0.9452289
63.981519222,0.1470698,0.08801448,-0.2715723,-0.9452513
63.986574650,0.1470443,0.08811808,-0.2714588,-0.9452783
63.991629601,0.1470137,0.0881925,-0.271326,-0.9453142
63.996685028,0.1469805,0.08826209,-0.2711867,-0.9453528
64.001740932,0.1469554,0.08832947,-0.2710523,-0.945389
64.006796360,0.1469185,0.08839674,-0.2709061,-0.9454303
64.011851787,0.1468767,0.08848025,-0.2707716,-0.9454677
64.016906738,0.1468225,0.08859062,-0.2706571,-0.9454984
64.021962642,0.1467677,0.08871641,-0.270552,-0.9455253
64.027018070,0.1466973,0.0888394,-0.2704286,-0.9455599
64.032073498,0.1466246,0.08895797,-0.2702873,-0.9456004
64.037128925,0.1465611,0.0890803,-0.2701318,-0.9456432
64.042184829,0.146516,0.08921944,-0.2699923,-0.9456769
64.047239780,0.1464744,0.08935802,-0.2698946,-0.9456981
64.052295208,0.1464093,0.08950717,-0.2697943,-0.9457228
64.057350635,0.1463058,0.08970315,-0.2696209,-0.9457696
64.062406063,0.1461863,0.08994403,-0.2693851,-0.9458324
64.067461967,0.1460536,0.09024362,-0.2691267,-0.9458981
64.072516918,0.145907,0.09058688,-0.268855,-0.945965
64.077572346,0.1457389,0.0909591,-0.2685308,-0.9460472
64.082627773,0.1455628,0.09135441,-0.2681368,-0.9461481
64.087683677,0.1453949,0.09179439,-0.2677384,-0.9462442
64.092739105,0.1452257,0.09227242,-0.2674038,-0.9463183
64.097794533,0.1450632,0.09278146,-0.2671202,-0.9463735
64.102849483,0.1448881,0.09330407,-0.2669045,-0.9464098
64.107904911,0.1446878,0.09383765,-0.2667413,-0.9464337
64.112960815,0.1444464,0.0944156,-0.2666307,-0.9464443
64.118016243,0.1441837,0.09506156,-0.2665292,-0.9464483
64.123071670,0.1439029,0.0957806,-0.2664217,-0.9464487
64.128126621,0.1436427,0.09652734,-0.2663601,-0.9464297
64.133182525,0.1434267,0.09726112,-0.2664537,-0.9463611
64.138237953,0.1432611,0.09800491,-0.2666878,-0.9462434
64.143293381,0.1431278,0.09878919,-0.2669488,-0.9461084
64.148348808,0.143049,0.0996448,-0.2671908,-0.9459623
64.153404712,0.1430726,0.1005756,-0.2674878,-0.9457763
64.158460617,0.1432095,0.1015375,-0.2679081,-0.9455338
64.163515091,0.1434551,0.1025133,-0.2684504,-0.9452375
64.168570518,0.1437361,0.1035181,-0.2688913,-0.9449599
64.173625946,0.1439951,0.1046065,-0.268986,-0.9447736
64.178681850,0.1442142,0.1058626,-0.2687933,-0.9446551
64.183737278,0.1444333,0.1072738,-0.2685451,-0.944533
64.188792229,0.1446989,0.1087592,-0.2684805,-0.9443408
64.193847656,0.1450206,0.1102079,-0.2684982,-0.9441184
64.196375847,0.1451839,0.1109199,-0.2684655,-0.9440192
64.201430797,0.1454839,0.1123686,-0.2682511,-0.9438626
64.206486225,0.1457308,0.1138477,-0.2679238,-0.9437403
64.211542129,0.1459578,0.1153006,-0.2676641,-0.9436025
64.216597557,0.146201,0.1167851,-0.267564,-0.9434106
64.221652984,0.1464847,0.1183556,-0.2676209,-0.9431548
64.226707935,0.1468048,0.1200129,-0.2678428,-0.9428324
64.231763840,0.1471648,0.1216918,-0.2681995,-0.9424597
64.236819267,0.1475513,0.1234024,-0.2686374,-0.9420521
64.241874695,0.1479601,0.1251721,-0.2691982,-0.9415942
64.246930122,0.1483941,0.1269925,-0.2698545,-0.9410942
64.251986027,0.1488714,0.1288545,-0.2705972,-0.9405522
64.257040977,0.1493949,0.1307618,-0.2714677,-0.9399551
64.262098312,0.1499733,0.1326928,-0.2724624,-0.9393044
64.267151832,0.1505998,0.1346292,-0.2735247,-0.9386196
64.272207260,0.1512887,0.1365969,-0.274589,-0.9379134
64.277263164,0.1520378,0.1385978,-0.2756812,-0.9371781
64.282318592,0.1528378,0.1406023,-0.2767839,-0.936424
64.287373543,0.1536988,0.142655,-0.2778683,-0.9356512
64.292433739,0.1546178,0.1447315,-0.2789243,-0.9348664
64.297484875,0.1555905,0.1467964,-0.2800174,-0.9340559
64.302540302,0.1565944,0.1488305,-0.2811503,-0.9332255
64.307595730,0.1576166,0.1508539,-0.2822689,-0.9323905
64.312650680,0.158663,0.1528909,-0.2833351,-0.9315575
64.317706585,0.1597302,0.154949,-0.2843139,-0.9307365
64.322762012,0.160824,0.1570502,-0.2851722,-0.929933
64.327817440,0.161937,0.1591657,-0.2858676,-0.9291664
64.332872867,0.1630469,0.1613098,-0.2864135,-0.9284341
64.337927818,0.16415,0.1634823,-0.2868304,-0.9277307
64.342983723,0.1652655,0.1656549,-0.2871463,-0.9270493
64.348039150,0.1664171,0.1678518,-0.2873865,-0.9263735
64.353094578,0.1676019,0.1701077,-0.2875462,-0.9256986
64.358150005,0.1688056,0.1724391,-0.2876488,-0.9250164
64.363205910,0.170013,0.1748431,-0.2876909,-0.9243306
64.368261337,0.1712051,0.1773219,-0.2876933,-0.9236374
64.373316288,0.1723778,0.1798749,-0.2876411,-0.9229416
64.378371715,0.1735303,0.182479,-0.2875304,-0.9222487
64.383427620,0.1746617,0.1851522,-0.2873841,-0.9215476
64.388483047,0.1757819,0.187896,-0.2872856,-0.9208097
64.393539429,0.1768979,0.1906584,-0.287304,-0.9200221
64.398593426,0.1780325,0.1934477,-0.2874314,-0.9191808
64.403648853,0.179167,0.1962587,-0.2876697,-0.9182895
64.408704758,0.1803003,0.1990929,-0.287958,-0.9173667
64.413760185,0.1814097,0.2019712,-0.2882817,-0.9164167
64.418815613,0.1825123,0.2048678,-0.2886706,-0.9154319
64.423870563,0.183607,0.2077871,-0.2890903,-0.9144219
64.426398754,0.1841502,0.2092685,-0.289299,-0.9139088
64.431454182,0.1852234,0.212259,-0.2896633,-0.9128863
64.436509132,0.1862665,0.2152866,-0.2899616,-0.9118698
64.441565037,0.1872883,0.2183639,-0.2902044,-0.9108509
64.446620464,0.1883073,0.221495,-0.2904061,-0.9098199
64.451675892,0.18931,0.2246726,-0.2905992,-0.9087704
64.456731319,0.1902943,0.2278896,-0.2907945,-0.9077007
64.461787224,0.19126,0.2311364,-0.2909729,-0.906619
64.466844559,0.1922065,0.2344285,-0.2911782,-0.905507
64.471897602,0.1931617,0.2377577,-0.291441,-0.9043505
64.476953030,0.1941202,0.2411387,-0.2917691,-0.9031433
64.482008934,0.1950665,0.2445768,-0.2921543,-0.9018896
64.487064361,0.1960115,0.2480542,-0.292576,-0.9005973
64.492119789,0.1969444,0.2515781,-0.2929985,-0.899278
64.497179031,0.1978696,0.2551393,-0.29343,-0.8979299
64.502230167,0.1988245,0.258713,-0.2939096,-0.8965385
64.507286072,0.1997935,0.2622624,-0.2944134,-0.8951254
64.512344837,0.2007403,0.2658108,-0.2948235,-0.8937308
64.517396927,0.20165,0.2693918,-0.2951222,-0.8923542
64.522451877,0.2025548,0.2730373,-0.2953534,-0.8909636
64.527507782,0.2034614,0.2767422,-0.2955659,-0.8895424
64.532563209,0.2043706,0.2805064,-0.2957481,-0.8880932
64.537618637,0.2052837,0.2843281,-0.2959204,-0.8866087
64.542674065,0.2061933,0.2882164,-0.2960503,-0.8850974
64.547729969,0.2071132,0.2921755,-0.2961267,-0.8835577
64.552785396,0.2080408,0.2962042,-0.2960951,-0.8820077
64.557840347,0.2089087,0.3002185,-0.2959876,-0.8804799
64.562895775,0.2097771,0.304205,-0.2959347,-0.8789216
64.567951202,0.2106633,0.3082245,-0.2959104,-0.877316
64.573007107,0.2115861,0.3123024,-0.295981,-0.8756263
64.578062534,0.21254,0.3164064,-0.2961474,-0.8738639
64.583117485,0.2135038,0.3205374,-0.2963391,-0.8720566
64.588172913,0.2144811,0.3246835,-0.296527,-0.8702171
64.593228817,0.2154534,0.3288441,-0.2967147,-0.8683487
64.598284244,0.2164066,0.3330221,-0.2968879,-0.8664581
64.603339672,0.2173438,0.3372371,-0.2970633,-0.8645309
64.608394623,0.2183397,0.3414653,-0.2973261,-0.8625277
64.613450527,0.2193704,0.34574,-0.2976761,-0.86044
64.618505955,0.2203984,0.3501086,-0.2980568,-0.8582764
64.623561382,0.221409,0.3545723,-0.298439,-0.8560481
64.628616810,0.2224551,0.3590736,-0.298815,-0.8537664
64.633671760,0.2235343,0.363579,-0.299169,-0.8514506
64.638728142,0.2246382,0.3680823,-0.2994576,-0.8491207
64.643783092,0.2257217,0.3725758,-0.2996324,-0.8468087
64.648838520,0.2267037,0.3771384,-0.2997224,-0.8444917
64.653893948,0.2276337,0.3817832,-0.299843,-0.8421082
64.656421661,0.2281105,0.3841153,-0.2999047,-0.8408958
64.661477089,0.229036,0.3888075,-0.3000354,-0.8384377
64.666532516,0.2299777,0.3935196,-0.3002717,-0.835893
64.671588421,0.2309752,0.3982638,-0.300615,-0.8332435
64.676643848,0.2320334,0.4030174,-0.3009832,-0.8305264
64.681698799,0.2331461,0.4077698,-0.3013311,-0.8277643
64.686754227,0.2342906,0.4124933,-0.301668,-0.8249734
64.691810131,0.2354654,0.4171744,-0.3020104,-0.8221551
64.696865559,0.2365977,0.4218488,-0.3024001,-0.8192967
64.701920986,0.2377558,0.4264659,-0.3028313,-0.8164067
64.706975937,0.2389203,0.4310752,-0.3033566,-0.8134454
64.712031841,0.240145,0.4356837,-0.3039912,-0.810387
64.717087269,0.2414493,0.4402461,-0.3047113,-0.8072571
64.722142696,0.2427995,0.4447537,-0.3055055,-0.8040749
64.727198124,0.2441971,0.4492096,-0.3063158,-0.80086
64.732253075,0.2455857,0.453651,-0.3071058,-0.7976227
64.737313271,0.2469365,0.4581066,-0.3078644,-0.79436
64.742364407,0.2482491,0.462556,-0.3085908,-0.7910838
64.747419834,0.2495608,0.4669762,-0.3093134,-0.7877851
64.752477646,0.2509107,0.4713868,-0.3100009,-0.7844521
64.757531166,0.2522693,0.4758314,-0.3106992,-0.7810495
64.762586594,0.2535951,0.4803081,-0.3114419,-0.7775764
64.767641544,0.2549216,0.484755,-0.3122614,-0.7740465
64.772696972,0.2563035,0.4891175,-0.3131819,-0.7704656
64.777752876,0.2577972,0.4934013,-0.3141426,-0.7668361
64.782808304,0.2594109,0.4976062,-0.315149,-0.7631531
64.787863731,0.2610637,0.5018137,-0.3161759,-0.7594005
64.792918682,0.262664,0.5060505,-0.3171989,-0.755601
64.797974110,0.2642032,0.5103387,-0.3182267,-0.7517384
64.803030014,0.2657419,0.5145752,-0.3192256,-0.7478746
64.808085442,0.2673405,0.5187047,-0.3201091,-0.7440647
64.813140869,0.2689097,0.5227741,-0.3208528,-0.7403214
64.818195820,0.2704424,0.5268495,-0.3215505,-0.7365618
64.823251724,0.2720089,0.5309327,-0.3223364,-0.7326994
64.828307152,0.2736814,0.5349817,-0.3232991,-0.7286963
64.833362579,0.2755628,0.5389005,-0.3243275,-0.7246314
64.838418007,0.2776339,0.5426689,-0.3253221,-0.7205712
64.843473911,0.279811,0.5463453,-0.3262635,-0.716514
64.848529339,0.2819584,0.550001,-0.3272,-0.7124367
64.853584290,0.284143,0.5536559,-0.3281844,-0.7082729
64.858639717,0.2863861,0.5572563,-0.329176,-0.7040733
64.863695145,0.2885703,0.5608649,-0.3301498,-0.6998475
64.868751049,0.2906803,0.5645357,-0.3310654,-0.6955773
64.873806477,0.292721,0.5681713,-0.3318334,-0.6913826
64.878861427,0.2948508,0.5717843,-0.3325776,-0.6871284
64.881389618,0.2959278,0.5735894,-0.3329624,-0.6849713
64.886445045,0.298118,0.5771769,-0.333792,-0.6805902
64.891499996,0.3003759,0.580664,-0.334652,-0.6761946
64.896555901,0.3026704,0.5840064,-0.3355306,-0.6718437
64.901611328,0.3049732,0.5871899,-0.3364705,-0.6675435
64.906666756,0.307306,0.5902488,-0.3374622,-0.6632618
64.911722183,0.3096934,0.5931998,-0.3384598,-0.6589965
64.916777134,0.3121256,0.5960159,-0.3394388,-0.6547911
64.921833515,0.3146373,0.5987242,-0.3403402,-0.6506373
64.926888466,0.3172583,0.6013211,-0.3411488,-0.6465332
64.931943893,0.3199419,0.6038116,-0.3418493,-0.6425071
64.936999321,0.322615,0.6062146,-0.3424672,-0.6385666
64.942055225,0.3252035,0.6085094,-0.3430811,-0.6347299
64.947110653,0.3277878,0.6106337,-0.3437161,-0.631006
64.952165604,0.3304847,0.6124834,-0.3444131,-0.6274163
64.957221031,0.3330245,0.6142113,-0.3450909,-0.6240024
64.962276936,0.3354166,0.6158221,-0.3457571,-0.6207563
64.967332363,0.3376856,0.6173266,-0.346397,-0.6176675
64.972387791,0.3398469,0.6187169,-0.3470103,-0.6147398
64.977442741,0.3417198,0.6200779,-0.347547,-0.612021
64.982498169,0.3432311,0.6214365,-0.3479993,-0.6095355
64.987554073,0.3443119,0.6228511,-0.3483682,-0.607267
64.992609501,0.3450108,0.6242939,-0.3486083,-0.6052476
64.997664928,0.3454672,0.6257333,-0.3487101,-0.6034394
65.002719879,0.3459013,0.6270378,-0.3487431,-0.6018154
65.007775784,0.3461648,0.6282796,-0.3486631,-0.6004134
65.012831211,0.3463888,0.6294258,-0.3485137,-0.5991694
65.017886638,0.3466556,0.6304208,-0.3483399,-0.598069
65.022945881,0.3468926,0.6313145,-0.3481277,-0.5971117
65.027997970,0.3470055,0.6321851,-0.3479008,-0.5962566
65.033053398,0.3470239,0.6330559,-0.3476985,-0.5954395
65.038108349,0.3470855,0.6338711,-0.3475482,-0.5946234
65.043163776,0.347257,0.6346148,-0.3474679,-0.5937765
65.048219204,0.3475889,0.6352499,-0.3474727,-0.5928996
65.053275108,0.348041,0.6357936,-0.3475611,-0.5919991
65.058330536,0.3485815,0.636221,-0.3477272,-0.5911238
65.063385486,0.3491789,0.6365591,-0.3479549,-0.5902725
65.068440914,0.3498129,0.6368311,-0.3482282,-0.5894422
65.073496818,0.3504391,0.6370729,-0.3485487,-0.5886188
65.078552246,0.3510979,0.6372721,-0.3489127,-0.5877944
65.083608627,0.3517282,0.6374617,-0.3492917,-0.5869862
65.088662624,0.3522907,0.6376622,-0.3496636,-0.5862093
65.093718529,0.3527618,0.6378955,-0.3500284,-0.585454
65.098773956,0.3531207,0.6381738,-0.350354,-0.5847389
65.103829384,0.3534735,0.638441,-0.3506346,-0.5840657
65.108884811,0.3537267,0.6387607,-0.3508682,-0.5834221
65.111412525,0.3538342,0.6389408,-0.3509779,-0.5830937
65.116467953,0.3539958,0.639339,-0.3511995,-0.5824254
65.121523380,0.3541519,0.639745,-0.3514016,-0.5817623
65.126579284,0.3542773,0.6401837,-0.3515693,-0.5811018
65.131634712,0.3544444,0.6406374,-0.3517057,-0.5804169
65.136689663,0.3546924,0.6410866,-0.3517987,-0.5797125
65.141745090,0.3549827,0.6415508,-0.3518422,-0.5789946
65.146800995,0.3552574,0.6420779,-0.3518443,-0.57824
65.151856422,0.3555614,0.6426389,-0.3518232,-0.577442
65.156911850,0.3558699,0.6432291,-0.3517895,-0.576615
65.161966800,0.3561909,0.6438432,-0.3517402,-0.5757607
65.167022228,0.3565137,0.6444648,-0.3516724,-0.5749065
65.172078132,0.356838,0.645106,-0.351584,-0.5740395
65.177133560,0.3571481,0.6457763,-0.3515054,-0.5731403
65.182188988,0.3574549,0.6464579,-0.3514325,-0.5722246
65.187243938,0.3577898,0.6471238,-0.3513625,-0.5713049
65.192299843,0.3581502,0.6477736,-0.3512734,-0.5703967
65.197355270,0.358501,0.6484131,-0.3511814,-0.5695058
65.202410698,0.3588069,0.6490744,-0.3510686,-0.5686285
65.207466125,0.359103,0.6497201,-0.3509455,-0.5677798
65.212522030,0.3594263,0.6503146,-0.3508144,-0.5669749
65.217577457,0.3597578,0.650842,-0.350666,-0.5662509
65.222632408,0.3600778,0.6513008,-0.3505009,-0.5656219
65.227687836,0.3603838,0.6517027,-0.3503323,-0.5650682
65.232743263,0.3606525,0.6520768,-0.3501785,-0.5645605
65.237799167,0.3608935,0.6524122,-0.3500265,-0.564113
65.242854595,0.3610873,0.6527251,-0.3498699,-0.563724
65.247909546,0.3612107,0.6530396,-0.3497091,-0.5633804
65.252964973,0.3612859,0.6533321,-0.3495684,-0.5630801
65.258020878,0.3613181,0.6536211,-0.3494631,-0.5627895
65.263076305,0.3613196,0.653895,-0.3493894,-0.562516
65.268131733,0.3612909,0.6541735,-0.349348,-0.5622362
65.273186683,0.361239,0.6544692,-0.3493423,-0.561929
65.278242588,0.3611632,0.6547764,-0.3493716,-0.5616016
65.283298015,0.3610864,0.6550682,-0.3494127,-0.561285
65.288353443,0.3609853,0.6553509,-0.3494462,-0.5609989
65.293408871,0.3608632,0.6556113,-0.3494684,-0.5607594
65.298463821,0.3606754,0.6558818,-0.3494594,-0.5605695
65.303520202,0.3604717,0.6561315,-0.3494172,-0.5604345
65.308575153,0.3602425,0.6563668,-0.3493354,-0.5603575
65.313630581,0.3600034,0.6565902,-0.3492164,-0.5603237
65.318686008,0.3597496,0.6568141,-0.3490704,-0.5603151
65.323741913,0.3595216,0.6570164,-0.3489027,-0.5603288
65.328797340,0.3592664,0.6572312,-0.3486994,-0.5603669
65.333852291,0.3590046,0.6574553,-0.3484664,-0.5604169
65.336380482,0.3588701,0.6575669,-0.3483506,-0.5604442
65.341435909,0.3586446,0.657765,-0.3481353,-0.5604897
65.346490860,0.358466,0.6579379,-0.3479407,-0.560522
65.351546287,0.3582866,0.6580965,-0.3477534,-0.5605668
65.356602192,0.3581359,0.6582296,-0.3475804,-0.560614
65.361657619,0.3580555,0.6583167,-0.3474369,-0.5606521
65.366713047,0.3579998,0.6583777,-0.3473212,-0.5606877
65.371767998,0.357974,0.6584162,-0.3472192,-0.5607221
65.376823902,0.3579465,0.6584576,-0.3471231,-0.5607506
65.381879330,0.3578936,0.6585091,-0.3470351,-0.5607783
65.386934757,0.3578285,0.6585777,-0.3469611,-0.5607851
65.391990185,0.3577494,0.6586702,-0.3469021,-0.5607635
65.397046089,0.3576557,0.6587755,-0.3468395,-0.5607383
65.402101517,0.3575434,0.6588864,-0.3467736,-0.5607203
65.407156467,0.3574299,0.6589938,-0.3467094,-0.5607062
65.412211895,0.3573345,0.6590916,-0.3466683,-0.5606775
65.417267322,0.3572949,0.6591602,-0.3466418,-0.5606384
65.422323227,0.3572978,0.6592056,-0.3466253,-0.5605934
65.427378654,0.357325,0.6592306,-0.3466323,-0.5605423
65.432433605,0.3573562,0.6592535,-0.3466589,-0.560479
65.437489033,0.357386,0.659272,-0.346719,-0.5604011
65.442544937,0.3574522,0.659266,-0.3468215,-0.5603024
65.447600365,0.3575679,0.6592265,-0.3469599,-0.5601893
65.452655792,0.3577059,0.6591592,-0.3471181,-0.5600826
65.457710743,0.3578368,0.659086,-0.3472771,-0.5599866
65.462766647,0.3579155,0.6590344,-0.3474292,-0.5599025
65.467822075,0.357972,0.6589887,-0.3475692,-0.5598333
65.472877502,0.3580367,0.6589304,-0.3476993,-0.5597799
65.477932930,0.3580787,0.6588766,-0.3478139,-0.559745
65.482987881,0.3580832,0.6588326,-0.3479364,-0.5597178
65.488044262,0.3580957,0.6587796,-0.3480659,-0.5596916
65.493099213,0.3581364,0.6586934,-0.3481919,-0.5596887
65.498154640,0.3581572,0.6586025,-0.3483078,-0.5597103
65.503210068,0.3581652,0.6585034,-0.34841,-0.5597583
65.508265972,0.3581659,0.6583943,-0.3484959,-0.5598323
65.513321400,0.3581347,0.6582928,-0.3485692,-0.5599264
65.518376350,0.3581102,0.6581848,-0.3486252,-0.560034
65.523431778,0.3580695,0.6580899,-0.3486591,-0.5601503
65.528487682,0.3580332,0.6580064,-0.3486673,-0.5602666
65.533543110,0.3579605,0.6579391,-0.3486617,-0.5603954
65.538598537,0.3578735,0.6578828,-0.3486357,-0.5605334
65.543653488,0.3577696,0.6578372,-0.3485871,-0.5606833
65.548709392,0.3576497,0.6578034,-0.3485321,-0.5608336
65.553764820,0.3575348,0.6577746,-0.3484679,-0.5609806
65.558820248,0.3574208,0.6577582,-0.3483983,-0.5611158
65.563875675,0.3573187,0.657738,-0.3483197,-0.5612531
65.566403389,0.3572672,0.6577275,-0.3482762,-0.5613253
65.571458816,0.3571286,0.6577334,-0.3481728,-0.5614707
65.576514244,0.3569645,0.6577395,-0.3480648,-0.5616348
65.581570148,0.356806,0.657739,-0.3479519,-0.5618061
65.586625576,0.3566497,0.6577322,-0.347828,-0.5619899
65.591680527,0.3565028,0.6577128,-0.3476881,-0.5621924
65.596735954,0.3563294,0.6576903,-0.3475466,-0.5624161
65.601791382,0.3561445,0.6576586,-0.3473994,-0.5626613
65.606847286,0.3559779,0.6576014,-0.3472401,-0.5629318
65.611902714,0.355762,0.6575503,-0.3470698,-0.563233
65.616961002,0.355521,0.6574908,-0.3468868,-0.5635672
65.622013092,0.3552431,0.6574392,-0.3467067,-0.5639133
65.627068996,0.3549621,0.6573731,-0.346533,-0.5642738
65.632124424,0.3546868,0.6572882,-0.3463566,-0.5646542
65.637179851,0.3543794,0.6572011,-0.346173,-0.5650609
65.642234802,0.3540237,0.657127,-0.3459824,-0.5654867
65.647290707,0.3536651,0.6570321,-0.3457966,-0.5659349
65.652346134,0.3533008,0.6569267,-0.3456044,-0.566402
65.657401562,0.3528938,0.6568256,-0.3453982,-0.5668985
65.662456989,0.3524685,0.6567028,-0.3451762,-0.5674403
65.667512894,0.352047,0.6565547,-0.3449451,-0.5680137
65.672568321,0.3516324,0.6563756,-0.3447107,-0.5686194
65.677623272,0.3512261,0.6561418,-0.3444853,-0.5692767
65.682678699,0.3508136,0.6558707,-0.3442644,-0.5699763
65.687734127,0.3504019,0.6555356,-0.344041,-0.5707496
65.692790031,0.3500035,0.6551378,-0.343828,-0.5715787
65.697845459,0.349632,0.6546609,-0.3436505,-0.5724584
65.702900410,0.3492364,0.6541485,-0.3434999,-0.5733752
65.707955837,0.3488413,0.6535829,-0.3433801,-0.5743317
65.713011742,0.3484286,0.6529854,-0.3432793,-0.5753213
65.718067169,0.347956,0.6523887,-0.3432171,-0.5763205
65.723122597,0.3474811,0.6517521,-0.3432044,-0.5773341
65.728177547,0.3469966,0.6510922,-0.3432283,-0.5783548
65.733233452,0.3465221,0.6503681,-0.3432815,-0.5794215
65.738288879,0.3460127,0.6496259,-0.3433122,-0.5805393
65.743344307,0.3454356,0.6489023,-0.3433314,-0.5816796
65.748399734,0.3448437,0.6481814,-0.343346,-0.5828249
65.753454685,0.3442109,0.6474746,-0.3433643,-0.5839728
65.758510590,0.343536,0.6467743,-0.343381,-0.5851352
65.763566017,0.3428333,0.6460589,-0.3434223,-0.5863122
65.768621445,0.3421358,0.6453233,-0.3434845,-0.5874922
65.773676872,0.3414648,0.6445543,-0.3435623,-0.5886799
65.778732777,0.3408269,0.6437487,-0.3436578,-0.5898743
65.783788204,0.3402202,0.6429201,-0.343768,-0.5910628
65.788843155,0.3396177,0.6420817,-0.343879,-0.5922549
65.791371345,0.3393191,0.6416565,-0.3439347,-0.5928541
65.796426773,0.3387143,0.6407915,-0.3440523,-0.5940661
65.801481724,0.3381029,0.6399019,-0.3441717,-0.5953029
65.806537151,0.3375034,0.6389706,-0.3443113,-0.5965614
65.811593056,0.3369346,0.6379796,-0.3444702,-0.5978505
65.816648483,0.3364288,0.6369209,-0.3446357,-0.5991673
65.821703911,0.3359745,0.6358014,-0.3447873,-0.6005225
65.826758862,0.3355067,0.6346448,-0.3449209,-0.6019289
65.831814766,0.3350045,0.633469,-0.3450373,-0.6033787
65.836870193,0.334478,0.6322793,-0.3451406,-0.6048577
65.841928482,0.3339813,0.6310251,-0.3452748,-0.6063634
65.846981049,0.3335175,0.6296972,-0.3454372,-0.6079049
65.852035999,0.333084,0.6282859,-0.3456103,-0.6095024
65.857092380,0.3326171,0.6268247,-0.345792,-0.6111565
65.862147331,0.3321044,0.6253107,-0.3459892,-0.6128722
65.867202759,0.3315406,0.6237198,-0.3462059,-0.6146736
65.872258186,0.3309326,0.622054,-0.3464531,-0.6165471
65.877314091,0.3303112,0.6202914,-0.3467253,-0.6185002
65.882369518,0.3296874,0.6184298,-0.3470196,-0.6205288
65.887424469,0.3290402,0.6164927,-0.3473461,-0.6226137
65.892479897,0.3283763,0.6144581,-0.3477219,-0.6247619
65.897535801,0.3276859,0.612321,-0.348155,-0.6269774
65.902591228,0.3270048,0.6100246,-0.3486228,-0.6293073
65.907646656,0.3263054,0.6075767,-0.3490966,-0.631771
65.912701607,0.3255966,0.6049605,-0.3495336,-0.6344002
65.917757034,0.324804,0.6022229,-0.3498698,-0.6372195
65.922812939,0.323857,0.5994338,-0.3500671,-0.6402159
65.927868366,0.3226779,0.5966699,-0.3500875,-0.6433743
65.932923794,0.3212414,0.593992,-0.3499078,-0.6466603
65.937978744,0.319606,0.5913575,-0.3495981,-0.6500439
65.943034649,0.3178683,0.5887405,-0.3491828,-0.6534855
65.948090076,0.3160244,0.5861832,-0.3486433,-0.6569576
65.953145504,0.3140747,0.5836865,-0.3479518,-0.6604728
65.958200932,0.3121375,0.581171,-0.3471655,-0.6640137
65.963256836,0.3101253,0.5787278,-0.3463385,-0.6675131
65.968312263,0.3080406,0.5763256,-0.3455006,-0.6709819
65.973367214,0.3059562,0.5739396,-0.3447124,-0.6743776
65.978422642,0.3038799,0.5715725,-0.3440227,-0.6776709
65.983478546,0.3018642,0.5691985,-0.3434427,-0.6808566
65.988533974,0.299952,0.5667578,-0.3430121,-0.6839479
65.993589401,0.2982017,0.5642056,-0.342712,-0.6869672
65.998644352,0.296559,0.5616235,-0.3425112,-0.689888
66.003699780,0.2949926,0.5590692,-0.3423785,-0.6926944
66.008755684,0.2934544,0.5565591,-0.3422928,-0.6954061
66.013811111,0.2918787,0.5540906,-0.3422486,-0.6980574
66.018866539,0.290317,0.5516182,-0.3422402,-0.7006659
66.021394253,0.2895108,0.5503736,-0.3422424,-0.7019761
66.026449680,0.2878399,0.5478348,-0.3422139,-0.7046578
66.031505108,0.286018,0.5452675,-0.3420557,-0.707462
66.036560058,0.2840433,0.5426608,-0.3417646,-0.7103965
66.041615963,0.2819045,0.540028,-0.3413264,-0.7134588
66.046671390,0.2796598,0.5373195,-0.3407899,-0.7166366
66.051726818,0.2773923,0.5345318,-0.3402779,-0.7198387
66.056782245,0.2752489,0.531624,-0.3399032,-0.722985
