Time (s),W,X,Y,Z
27.529685021,-0.4311422,0.6001055,-0.3888362,0.5471963
27.534739494,-0.4280573,0.603152,-0.3860103,0.5482686
27.539794922,-0.4250275,0.6061377,-0.3832396,0.5492756
27.544849396,-0.4220093,0.6090983,-0.3804842,0.5502425
27.549909115,-0.41895,0.6120804,-0.3776245,0.5512403
27.554959774,-0.4159185,0.615014,-0.3746738,0.5522832
27.560014248,-0.4129432,0.6179323,-0.3716324,0.5533123
27.565068722,-0.4099796,0.6208673,-0.368559,0.5542855
27.570124149,-0.4070434,0.6238384,-0.3654842,0.5551489
27.575178623,-0.4041178,0.6268646,-0.3624343,0.5558764
27.580233574,-0.4011912,0.6299713,-0.3593811,0.5564662
27.585288525,-0.3982672,0.6331325,-0.3562769,0.5569746
27.590343475,-0.3953811,0.6363256,-0.3530656,0.5574369
27.595397949,-0.3925428,0.6395385,-0.3497322,0.5578671
27.600453377,-0.3897531,0.6427407,-0.3462643,0.558306
27.605507851,-0.3870383,0.6459037,-0.3427421,0.5587175
27.610562324,-0.3843887,0.6490212,-0.3392111,0.5590887
27.615617752,-0.3818236,0.652061,-0.3357025,0.5594271
27.620672226,-0.3793334,0.6550157,-0.3322714,0.5597178
27.623203754,-0.3781092,0.656465,-0.3306035,0.5598359
27.628254414,-0.3757107,0.6593068,-0.3273881,0.5600005
27.633309841,-0.3733712,0.6620618,-0.3242939,0.5601155
27.638364315,-0.3710626,0.664745,-0.3213242,0.560183
27.643418789,-0.368782,0.6673715,-0.3184223,0.5602231
27.648474216,-0.3664325,0.6700179,-0.3154947,0.5602624
27.653528690,-0.3640682,0.6726554,-0.3125175,0.560312
27.658583641,-0.3617069,0.6753049,-0.3094047,0.5603818
27.663638592,-0.3593436,0.6779648,-0.3061377,0.5604848
27.668693542,-0.3569996,0.6806161,-0.3026588,0.5606588
27.673748016,-0.3546816,0.6832481,-0.2990202,0.5608811
27.678802490,-0.3523983,0.6858375,-0.2952629,0.5611504
27.683857918,-0.3501554,0.6883371,-0.2914161,0.5615046
27.688912868,-0.3479728,0.6907215,-0.2875332,0.5619352
27.693967342,-0.3458267,0.6929957,-0.2836187,0.562449
27.699022770,-0.3436115,0.6952181,-0.2796128,0.5630695
27.704077244,-0.3413395,0.6973708,-0.2755646,0.5637847
27.709131718,-0.3390144,0.6994622,-0.2714354,0.5645993
27.714187145,-0.3366333,0.7014731,-0.2672331,0.5655332
27.719241619,-0.3342226,0.7033951,-0.2629967,0.5665605
27.724296570,-0.3318059,0.7051986,-0.2587583,0.5676895
27.729351520,-0.3294356,0.7068648,-0.2545431,0.5689022
27.734406471,-0.3271618,0.7083753,-0.2503444,0.5701973
27.739460945,-0.3250012,0.7097342,-0.2461665,0.5715604
27.744515419,-0.3229459,0.7109195,-0.24202,0.5730212
27.749570846,-0.3210162,0.7119262,-0.2378796,0.5745872
27.754625320,-0.319204,0.7127196,-0.2337796,0.5762935
27.759680271,-0.3174664,0.7133036,-0.2297087,0.5781649
27.764735222,-0.3157749,0.7136435,-0.2256327,0.580273
27.769790173,-0.3140739,0.7137482,-0.2215509,0.5826354
27.774844646,-0.3122872,0.7136659,-0.2174085,0.585251
27.779900074,-0.310352,0.7134026,-0.213114,0.5881736
27.784954548,-0.3082473,0.7129757,-0.2086336,0.5913957
27.790009499,-0.3059514,0.712405,-0.2038874,0.5949205
27.795064449,-0.3034398,0.7116904,-0.1988629,0.5987506
27.800119400,-0.3007615,0.710798,-0.1935323,0.6028944
27.805173874,-0.2979439,0.7097059,-0.1879653,0.6073248
27.810229301,-0.2950194,0.7083785,-0.1822509,0.6120257
27.815283775,-0.2920375,0.7068096,-0.1765021,0.6169351
27.820338249,-0.2890426,0.7050043,-0.1708608,0.6219786
27.825393677,-0.2860709,0.7029636,-0.1654572,0.6271021
27.830448151,-0.283126,0.7006736,-0.1603628,0.6323032
27.835503101,-0.2802084,0.6981235,-0.1556626,0.6375764
27.840557575,-0.2773058,0.6953032,-0.1514378,0.6429222
27.845613003,-0.2743862,0.6922424,-0.1477412,0.6483153
27.850667477,-0.2713714,0.6889735,-0.1445344,0.6537663
27.853194714,-0.2698109,0.6872698,-0.1431225,0.6565104
27.858250141,-0.2665111,0.6837604,-0.1406942,0.6620244
27.863304615,-0.2628863,0.6801752,-0.1387835,0.6675472
27.868359566,-0.2588316,0.6765687,-0.1373704,0.673066
27.873414516,-0.2543605,0.67295,-0.1364585,0.6785614
27.878469467,-0.2495438,0.6693461,-0.1360317,0.6839786
27.883523941,-0.2444965,0.6658283,-0.1360935,0.6892025
27.888578415,-0.2394361,0.6624914,-0.1365525,0.6940867
27.893633842,-0.2345084,0.659474,-0.1371729,0.6985064
27.898688316,-0.229603,0.6568874,-0.1376697,0.7024644
27.903743267,-0.2246427,0.6546385,-0.1376681,0.7061582
27.908798218,-0.2194994,0.6525399,-0.1367946,0.7098778
27.913853168,-0.2140918,0.6504525,-0.1347979,0.7138161
27.918907642,-0.208395,0.6483093,-0.131708,0.718016
27.923963070,-0.2024597,0.6460003,-0.127697,0.7225059
27.929017544,-0.1962553,0.6434653,-0.1229765,0.727283
27.934072494,-0.1897409,0.6408626,-0.1178051,0.7321495
27.939127445,-0.1829886,0.6383286,-0.1124084,0.7369149
27.944182396,-0.176037,0.635856,-0.1069317,0.7415465
27.949236870,-0.1688255,0.6333798,-0.101488,0.7460937
27.954293251,-0.1614072,0.6308497,-0.09621827,0.7505638
27.959346771,-0.153927,0.6282426,-0.09129987,0.7549235
27.964401245,-0.1465578,0.6254871,-0.08683379,0.7591931
27.969456196,-0.1394555,0.622564,-0.08291797,0.7633599
27.974511147,-0.1326603,0.6194361,-0.07954483,0.7674637
27.979566097,-0.1261635,0.6161399,-0.07671796,0.7714897
27.984620571,-0.119937,0.6127301,-0.07437587,0.7754179
27.989675999,-0.1139714,0.609265,-0.07249022,0.7792171
27.994730473,-0.1082925,0.6057802,-0.0710969,0.7828639
27.999784946,-0.1029138,0.6023076,-0.07024643,0.786338
28.004840374,-0.09781375,0.5988903,-0.06994714,0.7896188
28.009894848,-0.09290907,0.5955403,-0.07015434,0.7927204
28.014949799,-0.08811778,0.5922942,-0.07075965,0.7956403
28.020005226,-0.08335602,0.5891412,-0.07164478,0.7984102
28.025059700,-0.07855413,0.5860781,-0.07269602,0.8010523
28.030114174,-0.07363247,0.5831205,-0.07375489,0.8035775
28.035169601,-0.06853585,0.580263,-0.07470163,0.8060057
28.040224075,-0.06320884,0.5775208,-0.07538056,0.8083438
28.045279026,-0.05763605,0.5748884,-0.07571046,0.8106029
28.050333977,-0.05190479,0.5723702,-0.07577254,0.8127635
28.055388927,-0.04603979,0.5699483,-0.0755706,0.8148349
28.060443401,-0.04008652,0.5676197,-0.07508454,0.8168175
28.065497875,-0.03406855,0.5653642,-0.07428733,0.8187256
28.070553303,-0.02794641,0.5631861,-0.07309409,0.820564
28.075607777,-0.02168924,0.561053,-0.0713876,0.8223628
28.080662727,-0.01526356,0.5589525,-0.0690987,0.8241312
28.083190441,-0.01198701,0.5578961,-0.06772418,0.8250148
28.088245392,-0.00522037,0.555758,-0.06431589,0.8267992
28.093299866,0.00180213,0.553555,-0.06008129,0.8286082
28.098354340,0.008925645,0.5512406,-0.05528012,0.8304372
28.103409767,0.01607212,0.548849,-0.05001054,0.8322457
28.108464241,0.02312211,0.5463521,-0.04441032,0.8340384
28.113519192,0.02991565,0.5437867,-0.03875395,0.8357792
28.118574142,0.03634879,0.5411785,-0.03321161,0.837454
28.123629093,0.04236814,0.5385846,-0.02798123,0.8390329
28.128683567,0.04791769,0.5360327,-0.02314954,0.8405144
28.133738995,0.05300961,0.5335622,-0.01875569,0.8418891
28.138793469,0.05767674,0.531193,-0.01485122,0.8431575
28.143847942,0.06197736,0.5289329,-0.01139479,0.844326
28.148903370,0.06594101,0.526759,-0.008297749,0.8454203
28.153957844,0.06961244,0.5246575,-0.005485027,0.846455
28.159012795,0.07301323,0.5226263,-0.002889244,0.8474373
28.164068222,0.07616518,0.5206549,-0.0004732775,0.8483777
28.169122696,0.07911063,0.5187415,0.001808355,0.849278
28.174177170,0.08188113,0.516862,0.00403622,0.8501532
28.179232597,0.08451649,0.5150142,0.006216532,0.8510032
28.184287071,0.08708064,0.5131918,0.008387669,0.8518265
28.189342022,0.08976778,0.5113851,0.01057714,0.8526094
28.194396496,0.09243147,0.5096148,0.01283108,0.8533536
28.199451923,0.09508535,0.5078942,0.01518414,0.8540489
28.204506397,0.097754,0.5062246,0.0176461,0.8546912
28.209560871,0.100413,0.5046198,0.02019958,0.8552752
28.214616299,0.1030542,0.5030916,0.02282518,0.8557952
28.219670773,0.1057642,0.5017056,0.02555682,0.8562008
28.224725723,0.1083912,0.5004191,0.02818082,0.8565428
28.229780674,0.1101722,0.4991582,0.03016174,0.8569837
28.234835625,0.1113476,0.4979907,0.031319,0.8574694
28.255054951,0.1175577,0.4940217,0.03667716,0.8587231
28.260109901,0.1194087,0.4933301,0.0382571,0.8587963
28.265164852,0.1213127,0.4927126,0.03988976,0.8588096
28.270219326,0.1232212,0.4921423,0.04146488,0.8587904
28.275274754,0.125083,0.4916531,0.0428566,0.8587331
28.280329228,0.1268825,0.4912789,0.0440294,0.8586238
28.285384655,0.1286234,0.4910257,0.04497348,0.8584608
28.290438652,0.1303557,0.4908811,0.04571182,0.8582432
28.295493603,0.1321355,0.4908504,0.04636735,0.8579533
28.300548554,0.1339979,0.4909547,0.04701214,0.8575696
28.305603027,0.1359421,0.4912114,0.04772647,0.8570769
28.310658455,0.1379447,0.491646,0.04857188,0.8564602
28.313185692,0.1389395,0.4919448,0.04903231,0.8561014
28.318240166,0.1408548,0.4927388,0.0500157,0.8552746
28.323295593,0.142606,0.4938773,0.05109283,0.8542635
28.328350067,0.1441048,0.4954073,0.05217645,0.8530596
28.333405018,0.1453807,0.4973266,0.05324277,0.8516594
28.338459492,0.1463983,0.4996326,0.05410704,0.8500794
28.343514919,0.1471598,0.5022866,0.0546691,0.8483461
28.348569393,0.1477094,0.5052055,0.05487159,0.8465023
28.353623867,0.1483015,0.5082591,0.05491889,0.8445656
28.358679295,0.1490529,0.5112997,0.05492476,0.8425953
28.363733769,0.1502506,0.5142249,0.05525051,0.8405787
28.368788719,0.151666,0.5170408,0.05574691,0.838562
28.373843670,0.1532116,0.5198315,0.05631137,0.8365155
28.378898621,0.1548918,0.5224692,0.05704191,0.8345109
28.383953095,0.1565178,0.5248219,0.05788932,0.8326708
28.389008522,0.1581662,0.5270481,0.05924864,0.8308557
28.394062996,0.1601121,0.5293366,0.06152067,0.8288605
28.399121761,0.1621608,0.5318244,0.06445712,0.8266436
28.404172897,0.164042,0.5343816,0.06783179,0.8243501
28.409227848,0.1662567,0.5368484,0.07199658,0.821947
28.414282322,0.1691203,0.5391303,0.07722288,0.8193907
28.419336796,0.1723504,0.5410247,0.08297418,0.816903
28.424392223,0.1754366,0.5425244,0.08849736,0.8146688
28.429446697,0.1776715,0.5438656,0.09314249,0.81277
28.434501648,0.1788062,0.5452887,0.09661071,0.8111613
28.439556599,0.1789538,0.5469018,0.09861533,0.8098004
28.444611549,0.1783861,0.5489953,0.09963273,0.8083833
28.449666023,0.1774414,0.5519097,0.1006294,0.8064809
28.454721451,0.176362,0.5557193,0.1021103,0.8039115
28.459779739,0.175361,0.5600003,0.1034063,0.8009887
28.464830399,0.1742404,0.5643567,0.1039087,0.7981055
28.469885826,0.1729931,0.5687627,0.1039914,0.7952332
28.474940300,0.1718011,0.5732367,0.1040594,0.7922646
28.479995251,0.1705986,0.5777625,0.1041641,0.7892174
28.485050678,0.1692425,0.5822853,0.1041792,0.7861775
28.490105152,0.1677846,0.5867415,0.1041371,0.7831767
28.495159626,0.1663235,0.5910507,0.1041705,0.7802382
28.500214577,0.1649597,0.5951219,0.104438,0.7773921
28.505269528,0.1637823,0.5988984,0.1050699,0.7746509
28.510324478,0.1628381,0.6024321,0.1061294,0.7719608
28.515378952,0.1621826,0.6057934,0.107701,0.7692459
28.520434380,0.1617324,0.6090686,0.1097055,0.7664662
28.525488854,0.1613578,0.612313,0.1120035,0.7636225
28.530543327,0.1609198,0.6155573,0.1143268,0.7607569
28.535598755,0.1603557,0.6187801,0.1165509,0.7579186
28.540653229,0.1597184,0.6219661,0.1187703,0.7550957
28.543180943,0.1593841,0.6235505,0.1198847,0.7536821
28.548235893,0.1587476,0.6266568,0.1222254,0.7508588
28.553290844,0.158169,0.6296456,0.1246711,0.7480732
28.558345318,0.1575859,0.6325421,0.1271336,0.7453334
28.563399792,0.1569338,0.6353804,0.1295054,0.7426436
28.568455219,0.1561571,0.6382235,0.1316795,0.7399823
28.573509693,0.1553008,0.6410823,0.1337082,0.7373227
28.578564644,0.1544131,0.6439691,0.1356777,0.7346289
28.583619594,0.1534964,0.6468641,0.1376015,0.7319148
28.588674545,0.1525228,0.6497865,0.1394689,0.729171
28.593729019,0.1514813,0.652707,0.1412551,0.7264308
28.598784447,0.1503169,0.655643,0.142905,0.7237008
28.603838921,0.1490109,0.6585989,0.1444278,0.7209795
28.608893394,0.147578,0.6615593,0.1458337,0.7182758
28.613948822,0.1460316,0.6644911,0.1471473,0.7156128
28.619003296,0.1442844,0.6674401,0.1482916,0.7129817
28.624058247,0.1423534,0.6703806,0.1492436,0.7104078
28.629113674,0.1401541,0.6733288,0.1499192,0.7079104
28.634168148,0.1375413,0.6763141,0.1501536,0.7055233
28.639222622,0.1341057,0.6794098,0.1494178,0.7033633
28.644277573,0.1301997,0.6825116,0.1480847,0.7013733
28.649332523,0.1262399,0.6855236,0.1466159,0.6994658
28.654387474,0.1223041,0.6884377,0.1450857,0.6976195
28.659441948,0.118485,0.6912752,0.1435714,0.6957836
28.664497375,0.114807,0.6940553,0.142109,0.6939303
28.669551849,0.1112944,0.6967391,0.1407154,0.6920946
28.674606323,0.1079601,0.6992909,0.1394158,0.6903098
28.679661751,0.10487,0.7016577,0.1381965,0.6886277
28.684719086,0.1020579,0.7038006,0.1371935,0.6870623
28.689771175,0.0994308,0.7057841,0.1363283,0.6855835
28.694826126,0.09689788,0.707668,0.1355457,0.6841578
28.699881077,0.09442689,0.7094646,0.1348402,0.6827807
28.704935551,0.09205919,0.7111603,0.1342866,0.6814476
28.709990978,0.08988025,0.712763,0.133976,0.680124
28.715045452,0.08792116,0.7142866,0.1338895,0.6787974
28.720100403,0.0861734,0.7157898,0.1340455,0.6774058
28.725155353,0.08466616,0.7173043,0.1344476,0.6759125
28.730210304,0.0833272,0.7188573,0.1348957,0.6743379
28.735264778,0.08215298,0.7204847,0.1354215,0.6726376
28.740319252,0.08109228,0.7221643,0.1359742,0.6708514
28.745374680,0.08012439,0.7238775,0.136547,0.6690023
28.750429153,0.0792641,0.7255645,0.1372354,0.6671337
28.755484104,0.0786362,0.7271604,0.1382985,0.6652483
28.760539055,0.07814094,0.7286554,0.1396026,0.6633959
28.765594006,0.07767282,0.7300963,0.1410183,0.6615647
28.770648479,0.0771948,0.7315018,0.142487,0.6597508
28.773175716,0.07699118,0.7321901,0.1432838,0.658838
28.778231144,0.07593872,0.7337013,0.1443233,0.6570496
28.783285618,0.07491893,0.7352126,0.1453867,0.6552405
28.788342476,0.07381323,0.7367154,0.1462987,0.6534725
28.793395519,0.0726617,0.7381761,0.1470648,0.6517791
28.798450470,0.07148474,0.7395785,0.1477425,0.6501642
28.803504944,0.07028101,0.7409319,0.1483139,0.6486226
28.808560371,0.06909928,0.7422252,0.1489188,0.6471306
28.813614845,0.06791789,0.7434456,0.1494938,0.6457207
28.818669319,0.06679649,0.7445739,0.150169,0.6443794
28.823724747,0.06568621,0.7456351,0.1509038,0.6430936
28.828779221,0.06457928,0.7466719,0.1516897,0.6418166
28.833834171,0.06349092,0.7477072,0.1525355,0.6405182
28.838889122,0.06239543,0.7487852,0.1533969,0.6391593
28.843944073,0.0611258,0.7499503,0.1540575,0.6377555
28.848998547,0.05952428,0.7512299,0.1543572,0.6363271
28.854053020,0.05745054,0.752613,0.1541809,0.6349245
28.859108448,0.05484854,0.7540454,0.1535302,0.6336114
28.864163399,0.05176858,0.7554765,0.152527,0.6324069
28.869217873,0.04824954,0.7568707,0.1512468,0.6313245
28.874273300,0.04440782,0.7581978,0.1497911,0.6303603
28.879329681,0.04037477,0.7594444,0.1482151,0.629503
28.884382248,0.03628705,0.7606195,0.1465854,0.6287141
28.889437675,0.03224945,0.7617695,0.144976,0.6279145
28.894494057,0.02829832,0.7629339,0.1433881,0.6270555
28.899547100,0.02451505,0.7640781,0.1418293,0.6261755
28.904602051,0.02092699,0.765144,0.1403807,0.6253301
28.909657001,0.01745415,0.7661036,0.1389711,0.6245762
28.914711475,0.0139326,0.7669752,0.1373376,0.6239558
28.919766903,0.01019953,0.7677757,0.1353652,0.6234744
28.924821377,0.006249861,0.768513,0.1329847,0.6231304
28.929875851,0.002166624,0.7690983,0.130319,0.6229989
28.934931278,-0.001983493,0.7695171,0.1273612,0.6230941
28.939987183,-0.00610833,0.7696868,0.124166,0.6235026
28.945040703,-0.01014384,0.7695392,0.1207007,0.6243121
28.950095177,-0.01402714,0.7689937,0.1169981,0.6256124
28.955150604,-0.01770759,0.7680353,0.1131562,0.6274005
28.960205078,-0.02112456,0.7666739,0.1093029,0.6296391
28.965260029,-0.02416208,0.7649577,0.1055485,0.6322522
28.970314980,-0.02675011,0.7629275,0.101941,0.6351863
28.975369930,-0.02896442,0.7605883,0.09842961,0.63844
28.980424404,-0.03078673,0.7579027,0.09493329,0.6420678
28.985479832,-0.03229933,0.754851,0.09135845,0.6460945
28.990534306,-0.03356254,0.751493,0.0875972,0.6504507
28.995588779,-0.0345494,0.7478992,0.08360358,0.6550505
29.000644207,-0.03521476,0.7441261,0.07941829,0.6598156
29.003171444,-0.03539568,0.7421808,0.07727553,0.6622469
29.008226395,-0.03537308,0.7382208,0.07296494,0.6671452
29.013280869,-0.0347922,0.7341996,0.06876075,0.6720417
29.018336296,-0.03361027,0.7301676,0.06479024,0.6768718
29.023390770,-0.03198749,0.7261211,0.06109985,0.68163
29.028445244,-0.0298568,0.7220585,0.05767547,0.6863246
29.033500671,-0.02679938,0.7180772,0.05497403,0.6908345
29.038555145,-0.0225728,0.7141708,0.05343969,0.6951419
29.043610096,-0.01750524,0.7102518,0.05282631,0.6993374
29.048665047,-0.01212838,0.7061331,0.0531132,0.7035876
29.053719997,-0.007590902,0.701724,0.05289347,0.7080647
29.058774471,-0.003473092,0.697058,0.05230602,0.712734
29.063829899,0.0005271229,0.6923501,0.05169784,0.7173605
29.068884373,0.004332321,0.6877375,0.0509277,0.7218258
29.073938847,0.008861015,0.6831638,0.0503206,0.726157
29.078994274,0.01271835,0.6786308,0.04870558,0.7304478
29.084048748,0.01657415,0.6740329,0.04707456,0.7347221
29.089103699,0.02058049,0.6693776,0.04564302,0.738955
29.094158173,0.02470801,0.6646699,0.0444312,0.7431399
29.099213600,0.02910437,0.659867,0.04367478,0.7472941
29.104268074,0.03367678,0.6550045,0.04352265,0.7513776
29.109323025,0.03796356,0.6501611,0.04326427,0.7553841
29.114377975,0.04188629,0.6453817,0.04277092,0.7592932
29.119432926,0.04557103,0.6406718,0.04186305,0.7631108
29.124487400,0.04912901,0.6359931,0.04063579,0.7668608
29.129542828,0.05251188,0.6313451,0.03917246,0.7705446
29.134597302,0.05563693,0.6267437,0.03731323,0.7741655
29.139651775,0.05860044,0.6221766,0.03518,0.7777225
29.144707203,0.06147495,0.617662,0.03290468,0.7811911
29.149761677,0.06434321,0.6132066,0.03067095,0.7845537
29.154816628,0.06716533,0.608869,0.02847404,0.7877717
29.159871578,0.06991749,0.6046875,0.02630278,0.7908227
29.164926529,0.07253841,0.6007069,0.02414544,0.7936838
29.169981003,0.07505698,0.5969477,0.02210385,0.796341
29.175036430,0.07746729,0.5933715,0.02013532,0.7988312
29.180090904,0.07977994,0.5899629,0.01819938,0.8011713
29.185145378,0.08198897,0.5866998,0.01628328,0.8033826
29.190200329,0.08413054,0.5835479,0.01442109,0.8054896
29.195255756,0.0862031,0.58055,0.01257716,0.8074653
29.200310230,0.08824047,0.5776649,0.01077634,0.8093383
29.205364704,0.09027913,0.5748631,0.008965908,0.8111284
29.210420132,0.09237429,0.5721464,0.007261321,0.8128287
29.215474606,0.09453698,0.5695043,0.005735124,0.8144461
29.220529556,0.09673975,0.5669764,0.004435712,0.8159578
29.225584507,0.09899579,0.5646011,0.003304639,0.8173385
29.230639458,0.1012768,0.5623965,0.002340699,0.8185813
29.233166695,0.1024286,0.5613737,0.001915714,0.819141
29.238221169,0.10477,0.5594729,0.001235164,0.820146
29.243276596,0.1071677,0.5577729,0.0007480432,0.8209943
29.248331070,0.1096331,0.5562639,0.0004748905,0.8216925
29.253386021,0.1121593,0.5549163,0.0003875801,0.8222626
29.258440971,0.1147525,0.5537247,0.0005537164,0.8227078
29.263495922,0.1174081,0.5526848,0.0009512302,0.823032
29.268550396,0.1201249,0.5517854,0.001697723,0.8232422
29.273605824,0.1229176,0.5510067,0.00273263,0.8233487
29.278660297,0.1257628,0.5503523,0.004051816,0.8233513
29.283714771,0.1286514,0.5498704,0.005593761,0.8232179
29.288770199,0.1315825,0.5495864,0.007343872,0.8229305
29.293824673,0.134521,0.549512,0.009285162,0.8224853
29.298879623,0.1374315,0.5496683,0.0113503,0.8218736
29.303934574,0.1402982,0.5500239,0.01351369,0.8211183
29.308989525,0.1431039,0.5505044,0.01572893,0.8202722
29.314043999,0.1458284,0.551038,0.01802606,0.8193864
29.319098473,0.1484261,0.551565,0.02033544,0.8185108
29.324153900,0.1508694,0.5520684,0.02250743,0.8176674
29.329208851,0.1531174,0.5525613,0.02448027,0.8168595
29.334263325,0.1551477,0.5530159,0.02627,0.8161128
29.339318752,0.1570209,0.5533643,0.02793407,0.8154629
29.344373226,0.1589158,0.5534867,0.02971299,0.8149498
29.349427700,0.1610024,0.5532882,0.031789,0.8145967
29.354483128,0.1629063,0.5527214,0.03402064,0.8145126
29.359537602,0.1641113,0.5517857,0.03601088,0.8148196
29.364592552,0.1650064,0.550542,0.03799494,0.8153898
29.369647503,0.165591,0.5491031,0.03988181,0.8161511
29.374702454,0.1657288,0.5477334,0.04141188,0.8169669
29.379756928,0.1653817,0.546725,0.04243959,0.8176596
29.384812355,0.1647317,0.5461628,0.04307402,0.8181332
29.389866829,0.1639622,0.5459582,0.04340578,0.8184068
29.394921303,0.1632628,0.5460107,0.04359314,0.8185017
29.399976730,0.1627848,0.5462105,0.04381861,0.8184516
29.405031204,0.1627033,0.5464293,0.04440092,0.8182902
29.410086155,0.1630473,0.5466077,0.04550816,0.8180417
29.415140629,0.1638866,0.5466917,0.04724333,0.8177195
29.420196056,0.1652801,0.5465997,0.04968338,0.8173558
29.425250530,0.1672143,0.5463204,0.05276218,0.8169562
29.430305481,0.1695696,0.5458823,0.05623999,0.8165312
29.435360432,0.1721917,0.5453911,0.05979106,0.8160583
29.440415382,0.1749364,0.5450394,0.06316063,0.8154554
29.445469856,0.1776869,0.5449062,0.06612661,0.8147144
29.450525284,0.1803473,0.5449978,0.06854871,0.8138679
29.455579758,0.182709,0.5453258,0.07020254,0.8129799
29.460634232,0.1846414,0.5459146,0.07106006,0.8120732
29.463161469,0.185458,0.5463045,0.07122315,0.8116106
29.468216896,0.1868572,0.5472432,0.07113173,0.8106646
29.473271847,0.1880833,0.5483856,0.07065321,0.8096502
29.478326321,0.1893635,0.5496888,0.0700703,0.8085182
29.483381748,0.1908144,0.5511427,0.06959768,0.807227
29.488436222,0.1926768,0.5527862,0.06962959,0.8056566
29.493490696,0.1950126,0.5546463,0.0703999,0.8037469
29.498546124,0.1976137,0.5567276,0.07193804,0.8015333
29.503600597,0.2001889,0.5591296,0.07388714,0.7990412
29.508655548,0.2026108,0.5615078,0.07589655,0.796571
29.513710499,0.204682,0.5633905,0.0775813,0.7945472
29.518765450,0.2066503,0.5647612,0.07905024,0.7929182
29.523819924,0.2084999,0.5659571,0.08066142,0.7914176
29.528875351,0.2099757,0.5673175,0.08251539,0.7898607
29.533929825,0.211447,0.5686458,0.08480635,0.7882689
29.538984299,0.2131899,0.5696861,0.08751811,0.7867504
29.544039250,0.2154351,0.5702589,0.09091508,0.7853372
29.549094200,0.2179709,0.5705131,0.09510953,0.7839549
29.554149151,0.2203952,0.5708404,0.09989828,0.7824417
29.559203625,0.2221903,0.5714626,0.1046946,0.7808512
29.564259052,0.2229593,0.5725293,0.1087867,0.7792898
29.569313526,0.2227751,0.5742137,0.1114988,0.7777182
29.574368477,0.2219683,0.5765265,0.1126513,0.7760701
29.579427719,0.2207775,0.5795355,0.112572,0.7741777
29.584478378,0.2193179,0.583327,0.1117043,0.7718673
29.589532852,0.2178593,0.5877196,0.1107365,0.7690825
29.594588280,0.2166876,0.5923676,0.1102943,0.7659045
29.599642754,0.2157006,0.5969378,0.1104021,0.7626122
29.604697227,0.2147205,0.6013097,0.1107456,0.7593976
29.609752655,0.2137594,0.6054774,0.1113371,0.7562643
29.614807129,0.2128667,0.6094799,0.1122482,0.75316
29.619862080,0.2120137,0.6133635,0.1133554,0.7500757
29.624917030,0.2111456,0.617128,0.1145351,0.7470474
29.629971981,0.2103909,0.6205739,0.1158658,0.7441952
29.635026455,0.2098752,0.6235362,0.1174693,0.7416088
29.640080929,0.2095496,0.6261684,0.1193127,0.7391848
29.645136356,0.2091714,0.6288614,0.1212605,0.7366846
29.650190830,0.2086172,0.6317527,0.1232413,0.7340344
29.655245781,0.2080116,0.63472,0.1253735,0.7312802
29.660301208,0.2074663,0.6376284,0.1277519,0.728488
29.665355682,0.207046,0.6403713,0.130436,0.7257207
29.670410156,0.2066477,0.6429675,0.1332147,0.723029
29.675465584,0.206138,0.6455196,0.1358611,0.7204033
29.680520058,0.2054626,0.6481346,0.1383182,0.7177759
29.685575008,0.2047139,0.650835,0.1407584,0.715067
29.690629959,0.2040458,0.6535449,0.1433484,0.7122663
29.693157673,0.2037439,0.654896,0.1446912,0.7108389
29.698212147,0.2031644,0.657598,0.1474164,0.7079443
29.703266621,0.2025226,0.6603102,0.1500317,0.7050483
29.708322048,0.2017233,0.6630672,0.1524604,0.7021631
29.713376522,0.2007418,0.6658981,0.1547039,0.6992688
29.718431473,0.1995817,0.6687451,0.1567411,0.6964244
29.723486423,0.1981922,0.6716603,0.1585582,0.6935987
29.728541374,0.1965683,0.6746248,0.1601064,0.6908225
29.733595848,0.1946812,0.6776351,0.1613521,0.6881155
29.738651276,0.1925384,0.6806745,0.1623276,0.6854842
29.743705749,0.1901844,0.6837202,0.16311,0.6829197
29.748760223,0.1876563,0.686766,0.1637279,0.6804105
29.753815651,0.1849395,0.6897697,0.1641695,0.6780052
29.758870125,0.181921,0.6927422,0.1642949,0.6757572
29.763925075,0.1787201,0.6957205,0.1643658,0.6735307
29.768980026,0.1754062,0.698645,0.16434,0.6713775
29.774034977,0.1721077,0.7014888,0.1642977,0.669273
29.779089451,0.1688675,0.7042521,0.1642254,0.6672109
29.784143925,0.1657744,0.7068993,0.1642329,0.6651822
29.789199352,0.1617705,0.7097049,0.1633812,0.6633877
29.794254303,0.1572137,0.7125672,0.1617151,0.6618214
29.799308777,0.1526738,0.7153717,0.1598588,0.6603079
29.804364204,0.148177,0.7180898,0.1578515,0.6588635
29.809418678,0.1437906,0.7206976,0.1557895,0.6574772
29.814473152,0.1395404,0.7232069,0.1538105,0.6561023
29.819532394,0.1355217,0.7255914,0.1519834,0.6547364
29.824583054,0.1318194,0.7278547,0.1503622,0.653353
29.829638004,0.1284288,0.7299601,0.1489277,0.6520064
29.834692955,0.1253151,0.7319117,0.1476363,0.650717
29.839747906,0.1224486,0.7337399,0.1464567,0.6494692
29.844802380,0.1197763,0.7354891,0.1453334,0.6482401
29.849857807,0.1173041,0.7371868,0.144295,0.6469946
