Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
12.164249420,11.02845,-23.9213,19.32939,0.2152947,0.8258775,-0.3990839,-21.56921,-29.60254,30.91098,1002.005
12.169259548,14.52688,-24.04235,19.5128,0.2089957,0.8439573,-0.4239219,-21.56921,-29.60254,30.91098,1002.005
12.174270153,17.84117,-24.28447,19.32939,0.2102764,0.8723369,-0.4458943,-21.56921,-29.60254,30.91098,1002.007
12.179279804,20.66446,-24.70818,19.32939,0.2087041,0.8962606,-0.4671021,-21.56921,-29.60254,30.91098,1002.007
12.184289932,22.68987,-24.9503,18.59576,0.2073295,0.9151062,-0.5005136,-21.56921,-29.60254,30.91098,1002.007
12.189300060,24.34701,-24.70818,17.67872,0.2198988,0.9374337,-0.5278955,-21.56921,-29.60254,30.91098,1002.007
12.194309711,25.63591,-24.88977,16.15033,0.2375118,0.9481933,-0.558553,-21.18759,-29.59489,30.91707,1002.007
12.199320316,25.69728,-24.64765,14.01057,0.2534569,0.9644747,-0.5760427,-21.18759,-29.59489,30.91707,1002.007
12.204330444,23.48775,-24.46606,12.1765,0.2718233,0.9757406,-0.5864929,-21.18759,-29.59489,30.91707,1002.007
12.209340572,20.29621,-23.61865,10.09788,0.2943807,0.9987777,-0.5964559,-21.18759,-29.59489,30.91707,1002.007
12.214350223,15.69302,-22.46859,7.46904,0.3135254,1.024239,-0.6078002,-21.18759,-29.59489,30.91707,1002.007
12.219360351,10.72157,-21.13694,4.351113,0.331731,1.044205,-0.6145575,-21.18759,-29.59489,30.91707,1002.007
12.224370956,5.811504,-19.38159,1.294321,0.3545254,1.056706,-0.6330875,-21.18759,-29.59489,30.91707,1002.007
12.229380607,1.760697,-17.98941,-1.884742,0.3572583,1.069455,-0.6335378,-21.18759,-29.59489,30.91707,1002.007
12.234390735,-1.369472,-16.65776,-4.69699,0.3707982,1.078675,-0.6431502,-21.18759,-29.59489,30.91707,1002.007
12.239400863,-2.781116,-15.38665,-7.386967,0.3820244,1.082064,-0.6554087,-21.18759,-29.59489,30.91707,1002.007
12.244410515,-3.824506,-14.35765,-9.526721,0.3901362,1.090466,-0.6545323,-21.21472,-29.23249,32.22727,1002.007
12.249421120,-4.008633,-13.57076,-11.91102,0.3893625,1.103899,-0.6448991,-21.21472,-29.23249,32.22727,1002.007
12.254431248,-4.929271,-12.72335,-13.62282,0.3962145,1.118655,-0.6245728,-21.21472,-29.23249,32.22727,1002.011
12.259441376,-6.27954,-11.63382,-15.33463,0.3903386,1.139477,-0.6002914,-21.21472,-29.23249,32.22727,1002.011
12.264451027,-8.857327,-10.72588,-16.80189,0.3771021,1.162493,-0.5702297,-21.21472,-29.23249,32.22727,1002.011
12.269461632,-13.27639,-9.938997,-17.84119,0.3669944,1.170941,-0.5416539,-21.21472,-29.23249,32.22727,1002.011
12.274471760,-17.08169,-9.152115,-18.75823,0.3502688,1.179181,-0.5290048,-21.21472,-29.23249,32.22727,1002.011
12.279481888,-18.06371,-8.123115,-19.91981,0.320605,1.196157,-0.5425726,-21.21472,-29.23249,32.22727,1002.011
12.284495830,-14.44253,-6.912526,-21.2648,0.2837503,1.223812,-0.5783852,-21.21472,-29.23249,32.22727,1002.011
12.289501667,-5.54303,-6.912526,-22.73206,0.2463386,1.240832,-0.6395937,-21.21472,-29.23249,32.22727,1002.011
12.294512272,5.320498,-7.699409,-23.83251,0.2285983,1.231574,-0.6924873,-20.11985,-27.76783,33.17427,1002.007
12.299521923,13.48349,-8.849468,-24.01591,0.2417303,1.184728,-0.7268199,-20.11985,-27.76783,33.17427,1002.007
12.304532051,15.01788,-9.999527,-24.19932,0.2602297,1.125431,-0.7476411,-20.11985,-27.76783,33.17427,1002.007
12.309542179,12.6856,-9.394233,-24.38273,0.2696275,1.116435,-0.753661,-20.11985,-27.76783,33.17427,1002.007
12.314551830,8.021035,-7.820467,-24.99409,0.2585595,1.141043,-0.748024,-20.11985,-27.76783,33.17427,1002.007
12.319562435,2.804087,-5.217702,-25.60545,0.2266295,1.178909,-0.7584159,-20.11985,-27.76783,33.17427,1002.007
12.324568748,-1.430847,-3.220231,-27.37838,0.1909687,1.175316,-0.773303,-20.11985,-27.76783,33.17427,1002.007
12.329578400,-7.384305,-2.009642,-29.09019,0.1491274,1.109614,-0.80887,-20.11985,-27.76783,33.17427,1002.007
12.334588528,-14.56528,-0.9806421,-30.74085,0.1047175,0.9792055,-0.8358712,-20.11985,-27.76783,33.17427,1002.007
12.339598179,-24.56955,-1.343819,-31.16881,0.06562021,0.8377287,-0.8459455,-20.86712,-28.86913,34.06617,1002.007
12.344608784,-35.12619,-1.343819,-30.74085,0.04088822,0.7061515,-0.8526251,-20.86712,-28.86913,34.06617,1002.007
12.349618912,-43.53469,-0.7385244,-29.457,0.01053409,0.6120119,-0.8353497,-20.86712,-28.86913,34.06617,1002.007
12.354629040,-48.75164,-0.1332301,-28.66224,-0.01796209,0.5513826,-0.8090942,-20.86712,-28.86913,34.06617,1002.007
12.359638691,-50.96117,0.2299465,-27.0727,-0.04383574,0.5032372,-0.7722485,-20.86712,-28.86913,34.06617,1002.007
12.364649296,-51.88181,-0.7990538,-23.77137,-0.07226104,0.4843825,-0.7160536,-20.86712,-28.86913,34.06617,1002.007
12.369659424,-51.02254,-3.159702,-18.6971,-0.1017678,0.4859403,-0.6768708,-20.86712,-28.86913,34.06617,1002.007
12.374669552,-47.76962,-5.944056,-13.98964,-0.1262976,0.4873804,-0.6501387,-20.86712,-28.86913,34.06617,1002.009
12.379679203,-40.40452,-8.849468,-9.771265,-0.1505939,0.4929148,-0.6515983,-20.86712,-28.86913,34.06617,1002.009
12.384689331,-26.7177,-12.29965,-6.408793,-0.1666299,0.4785809,-0.6748779,-20.86712,-28.86913,34.06617,1002.009
12.389699936,-6.709171,-16.83935,-2.251557,-0.1844089,0.4778118,-0.7356175,-19.69424,-29.20773,32.70892,1002.009
12.394709587,15.93852,-24.22394,3.678619,-0.1891097,0.4992888,-0.7790507,-19.69424,-29.20773,32.70892,1002.009
12.399719715,35.8243,-31.85065,9.914474,-0.1789746,0.5230673,-0.8073613,-19.69424,-29.20773,32.70892,1002.009
12.404729843,49.63387,-38.02465,15.4167,-0.1619785,0.5691958,-0.8265887,-19.69424,-29.20773,32.70892,1002.009
12.409739494,57.61273,-42.20118,19.87961,-0.1414141,0.6307952,-0.8370254,-19.69424,-29.20773,32.70892,1002.009
12.414750099,60.25189,-44.38024,23.73117,-0.1215441,0.7161136,-0.8595399,-19.69424,-29.20773,32.70892,1002.003
12.419760227,58.84025,-45.34871,26.78796,-0.1028095,0.8070758,-0.8736819,-19.69424,-29.20773,32.70892,1002.003
12.424770355,52.82541,-45.46977,28.13295,-0.06894784,0.88539,-0.8804746,-19.69424,-29.20773,32.70892,1002.003
12.429780006,43.00528,-44.86448,28.5609,-0.04360744,0.9484085,-0.8860075,-19.69424,-29.20773,32.70892,1002.003
12.434790611,30.36185,-44.25918,28.19409,-0.006640324,0.9769088,-0.8908221,-19.69424,-29.20773,32.70892,1002.003
12.437295437,22.68987,-43.59336,27.76614,0.01502986,0.9819558,-0.8841797,-19.69424,-29.20773,32.70892,1002.003
12.442305088,3.172342,-42.32224,26.78796,0.04968028,0.9829114,-0.8617144,-17.44441,-30.30639,33.19064,1002.003
12.447316170,-19.72085,-40.56689,26.54342,0.09206887,0.9573391,-0.848354,-17.44441,-30.30639,33.19064,1002.003
12.452325821,-42.12304,-38.62994,26.54342,0.1246386,0.935355,-0.827742,-17.44441,-30.30639,33.19064,1002.003
12.457335949,-61.14956,-36.93512,26.97137,0.152931,0.9109832,-0.812066,-17.44441,-30.30639,33.19064,1002.005
12.462345600,-74.40675,-35.54295,27.46046,0.1737699,0.891107,-0.784757,-17.44441,-30.30639,33.19064,1002.005
12.467355728,-82.26286,-34.15077,28.43863,0.1916837,0.8761932,-0.7625723,-17.44441,-30.30639,33.19064,1002.005
12.472366333,-83.98138,-34.15077,29.17226,0.1901403,0.8714131,-0.7473927,-17.44441,-30.30639,33.19064,1002.005
12.477376461,-80.1147,-34.33236,29.04999,0.1846685,0.858879,-0.7166884,-17.44441,-30.30639,33.19064,1002.005
12.482386112,-72.81097,-34.09024,29.90589,0.1720141,0.8318042,-0.6745924,-17.44441,-30.30639,33.19064,1002.005
12.487396240,-64.89349,-34.09024,31.06747,0.1577074,0.8153365,-0.6277838,-17.44441,-30.30639,33.19064,1002.005
12.492406368,-58.01939,-34.02971,32.16792,0.1427675,0.8176865,-0.592278,-16.40489,-29.15898,34.13354,1002.005
12.497416973,-51.14529,-34.09024,32.59587,0.126472,0.8091453,-0.5514331,-16.40489,-29.15898,34.13354,1002.002
12.502426624,-44.57808,-34.27183,32.10678,0.1182701,0.8130003,-0.5134041,-16.40489,-29.15898,34.13354,1002.002
12.507436752,-39.4225,-33.72706,31.55656,0.09954437,0.812482,-0.4828479,-16.40489,-29.15898,34.13354,1002.002
12.512446403,-36.04683,-32.87965,30.82293,0.08718938,0.8026376,-0.44634,-16.40489,-29.15898,34.13354,1002.002
12.517457008,-35.43307,-32.63753,30.27271,0.07955131,0.779578,-0.4261471,-16.40489,-29.15898,34.13354,1002.002
12.522463322,-36.10821,-32.45594,30.0893,0.06936415,0.7502685,-0.4321629,-16.40489,-29.15898,34.13354,1002.002
12.527472973,-37.27435,-32.27436,30.33384,0.05993319,0.7229862,-0.420316,-16.40489,-29.15898,34.13354,1002.002
12.532483101,-39.85213,-32.33488,30.76179,0.05352927,0.704469,-0.3850431,-16.40489,-29.15898,34.13354,1002.002
12.537493229,-43.47331,-32.87965,30.76179,0.04652236,0.692874,-0.3946796,-16.40489,-29.15898,34.13354,1002
12.542503834,-46.91036,-33.06124,30.33384,0.04200854,0.67427,-0.3545872,-16.3571,-30.27884,32.75062,1002
12.547515392,-51.88181,-32.81912,29.96703,0.0336736,0.6468019,-0.3547495,-16.3571,-30.27884,32.75062,1002
12.552523613,-55.68711,-32.81912,29.96703,0.02569264,0.62458,-0.3494235,-16.3571,-30.27884,32.75062,1002
12.557533264,-57.89664,-32.577,29.84476,0.01883422,0.6111758,-0.3240509,-16.3571,-30.27884,32.75062,1002
12.562543392,-62.92946,-32.75859,29.60021,0.02631645,0.5769663,-0.2978933,-16.3571,-30.27884,32.75062,1002
12.567553997,-65.26174,-32.09277,28.5609,0.02651798,0.5582681,-0.2918757,-16.3571,-30.27884,32.75062,1002
12.572564125,-66.48926,-31.18483,27.33819,0.03005559,0.5379717,-0.2781996,-16.3571,-30.27884,32.75062,1002
12.577573776,-67.4099,-30.39795,26.36001,0.0297633,0.5106626,-0.2595407,-16.3571,-30.27884,32.75062,1001.994
12.582583904,-67.77815,-29.91371,26.23774,0.02690499,0.4945839,-0.2424007,-16.3571,-30.27884,32.75062,1001.994
12.587594032,-65.8755,-28.94524,26.36001,0.03041656,0.4853304,-0.2412782,-16.3571,-30.27884,32.75062,1001.994
12.592605591,-62.5612,-28.461,25.38184,0.03619871,0.4818048,-0.2331894,-16.32302,-31.34724,32.28288,1001.994
12.597614288,-56.91462,-27.18988,23.6089,0.03593488,0.4727366,-0.2421859,-16.32302,-31.34724,32.28288,1001.994
12.602624416,-49.11989,-26.16088,21.95823,0.03552363,0.4587712,-0.230228,-16.32302,-31.34724,32.28288,1001.994
12.607635021,-39.4225,-25.55559,20.91892,0.03711835,0.448026,-0.2291802,-16.32302,-31.34724,32.28288,1001.994
12.612644672,-29.47962,-24.46606,20.67438,0.03642374,0.4611439,-0.2267658,-16.32302,-31.34724,32.28288,1001.994
12.617654800,-18.06371,-24.10288,20.55211,0.03842891,0.4709244,-0.2465558,-16.32302,-31.34724,32.28288,1001.998
12.622664928,-5.113399,-23.80024,20.79665,0.0374444,0.5040427,-0.2433832,-16.32302,-31.34724,32.28288,1001.998
12.627674580,5.688753,-23.9213,21.04119,0.03788541,0.5401436,-0.2415252,-16.32302,-31.34724,32.28288,1001.998
12.632684708,15.01788,-23.98182,20.18529,0.04981875,0.560586,-0.2516869,-16.32302,-31.34724,32.28288,1001.998
12.637695312,21.21684,-23.316,18.84031,0.04917103,0.5889602,-0.2746386,-15.51886,-32.4585,31.43474,1001.998
12.642705440,25.20628,-22.58965,17.25077,0.0495911,0.609509,-0.2964364,-15.51886,-32.4585,31.43474,1001.998
12.647715092,27.04755,-21.92382,15.78351,0.0415441,0.6389756,-0.3083647,-15.51886,-32.4585,31.43474,1001.998
12.652725220,26.86342,-20.89482,14.62193,0.03364583,0.6592083,-0.3220843,-15.51886,-32.4585,31.43474,1001.998
12.657735348,25.02215,-19.92635,13.27694,0.03099769,0.6874045,-0.3388151,-15.51886,-32.4585,31.43474,1001.997
12.662745953,22.26023,-18.171,12.05423,0.02403438,0.7055504,-0.3463588,-15.51886,-32.4585,31.43474,1001.997
12.667755604,17.96392,-17.38412,10.95378,0.03087665,0.7298746,-0.3381616,-15.51886,-32.4585,31.43474,1001.997
12.672765732,12.07184,-15.81035,10.34242,0.03426341,0.7575294,-0.3284287,-15.51886,-32.4585,31.43474,1001.997
12.677775383,5.259121,-14.11553,9.486523,0.03536697,0.7769021,-0.3209544,-15.51886,-32.4585,31.43474,1001.997
12.682785511,-0.9398406,-12.60229,8.569485,0.03898554,0.7919888,-0.3165024,-15.51886,-32.4585,31.43474,1001.997
12.687796116,-6.893299,-10.3627,8.386078,0.04509413,0.7986915,-0.3070605,-15.90566,-32.47118,31.8206,1001.997
12.692806244,-11.43511,-9.031056,7.591312,0.05455571,0.8043413,-0.2923415,-15.90566,-32.47118,31.8206,1001.997
12.697820187,-14.74941,-7.215173,7.04109,0.05885628,0.803756,-0.2855963,-15.90566,-32.47118,31.8206,1001.991
12.702826023,-16.28381,-6.065114,6.30746,0.05736386,0.8016223,-0.2789645,-15.90566,-32.47118,31.8206,1001.991
12.707836628,-16.40656,-4.249231,5.879509,0.06106781,0.8032846,-0.2644514,-15.90566,-32.47118,31.8206,1001.991
12.712846756,-15.36317,-2.857054,6.001781,0.07263612,0.8028054,-0.2576338,-15.90566,-32.47118,31.8206,1001.991
12.717856407,-13.52189,-1.464878,5.818373,0.07788981,0.8057296,-0.2541097,-15.90566,-32.47118,31.8206,1001.991
12.722862244,-9.962091,0.2299465,5.940645,0.08610134,0.8103324,-0.2577013,-15.90566,-32.47118,31.8206,1001.991
12.727873802,-5.358902,1.864241,6.001781,0.1001283,0.8200711,-0.2682505,-15.90566,-32.47118,31.8206,1001.991
12.732882976,-0.5715854,2.893241,6.552003,0.1186424,0.8276533,-0.2879689,-15.90566,-32.47118,31.8206,1001.991
12.737893104,4.645363,3.740653,7.346769,0.1290296,0.8333596,-0.3160036,-15.14457,-32.84674,32.74364,1001.997
12.742904186,7.95966,4.467007,8.019262,0.1309426,0.8388806,-0.3210611,-15.14457,-32.84674,32.74364,1001.997
12.747912884,8.634794,4.890713,8.691756,0.1277335,0.8402789,-0.3407386,-15.14457,-32.84674,32.74364,1001.997
12.752923012,7.898283,4.648595,10.15902,0.1274396,0.8356816,-0.3529288,-15.14457,-32.84674,32.74364,1001.997
12.757933617,5.934256,4.285418,12.11536,0.1191159,0.8525155,-0.3677427,-15.14457,-32.84674,32.74364,1001.997
12.762943268,4.399859,3.861712,14.13285,0.119002,0.8668809,-0.3763268,-15.14457,-32.84674,32.74364,1001.997
12.767953396,3.663349,3.619595,15.84465,0.1301388,0.8771225,-0.3892865,-15.14457,-32.84674,32.74364,1001.997
12.772963047,4.215732,3.619595,17.73986,0.1340149,0.8963612,-0.4154262,-15.14457,-32.84674,32.74364,1001.997
12.777973652,6.91627,3.256418,18.84031,0.1287359,0.9075103,-0.4357132,-15.14457,-32.84674,32.74364,1001.997
12.782983780,11.70359,3.135359,19.81848,0.1244592,0.9273353,-0.4710368,-15.14457,-32.84674,32.74364,1001.997
12.787993908,18.39355,2.287947,20.3687,0.118808,0.9468238,-0.5135937,-15.1424,-32.45587,31.83278,1001.997
12.793003559,26.31104,1.380006,21.40801,0.09925556,0.9789397,-0.5413858,-15.1424,-32.45587,31.83278,1001.997
12.798013687,35.33329,-0.8595833,21.77482,0.08541679,1.0215,-0.573532,-15.1424,-32.45587,31.83278,1001.997
12.803024292,44.9693,-2.493878,22.32505,0.08021548,1.064491,-0.5978925,-15.1424,-32.45587,31.83278,1001.997
12.808034420,53.3778,-4.309761,23.11981,0.07664245,1.114843,-0.6022572,-15.1424,-32.45587,31.83278,1001.997
12.813044071,60.37465,-5.641408,23.54776,0.07057712,1.174079,-0.6120733,-15.1424,-32.45587,31.83278,1001.997
12.818054199,63.56619,-5.944056,23.73117,0.07227875,1.224882,-0.6115661,-15.1424,-32.45587,31.83278,1001.995
12.823063850,63.07518,-6.125644,23.67004,0.06271982,1.278775,-0.6043204,-15.1424,-32.45587,31.83278,1001.995
12.828074932,58.10374,-5.762467,23.73117,0.06677005,1.33095,-0.5984535,-15.1424,-32.45587,31.83278,1001.995
12.833084583,48.7746,-4.612408,23.73117,0.08131861,1.363354,-0.5966035,-15.1424,-32.45587,31.83278,1001.995
12.838094711,35.88568,-3.280761,23.6089,0.09146941,1.391062,-0.5848829,-15.92376,-32.48877,33.19243,1001.995
12.843104362,20.78721,-1.464878,23.36436,0.1302438,1.423819,-0.5827916,-15.92376,-32.48877,33.19243,1001.995
12.848114490,6.057008,1.198417,22.50846,0.1705088,1.461231,-0.5905995,-15.92376,-32.48877,33.19243,1001.995
12.853125095,-4.80652,3.861712,21.16347,0.2259494,1.49772,-0.6117541,-15.92376,-32.48877,33.19243,1001.995
12.858135223,-9.83934,6.525007,20.3687,0.2667724,1.523347,-0.6574842,-15.92376,-32.48877,33.19243,1001.995
12.863144875,-9.777965,8.825126,19.02371,0.2893763,1.522412,-0.6861371,-15.92376,-32.48877,33.19243,1001.995
12.868155003,-8.795951,10.58048,18.04554,0.2840311,1.462015,-0.6961731,-15.92376,-32.48877,33.19243,1001.995
12.873165607,-10.75998,12.09371,17.43418,0.2715258,1.390665,-0.701888,-15.92376,-32.48877,33.19243,1001.995
12.878175735,-14.38115,12.21477,17.31191,0.2706444,1.34911,-0.7005941,-15.92376,-32.48877,33.19243,1001.995
12.883185387,-18.00233,12.09371,18.10667,0.3002553,1.340588,-0.6934322,-15.92376,-32.48877,33.19243,1001.995
12.888195515,-19.3526,12.15424,18.6569,0.3397195,1.350626,-0.6801862,-16.34333,-31.04301,33.2005,1001.995
12.893205166,-18.18646,13.36483,18.77917,0.3611703,1.351759,-0.6938758,-16.34333,-31.04301,33.2005,1001.995
12.898215771,-15.91555,15.48336,17.73986,0.347972,1.300598,-0.7069977,-16.34333,-31.04301,33.2005,1001.995
12.903225899,-14.44253,18.38877,16.15033,0.3088993,1.209008,-0.7406405,-16.34333,-31.04301,33.2005,1001.995
12.908236027,-14.62666,21.1126,14.25512,0.2738209,1.101101,-0.7633344,-16.34333,-31.04301,33.2005,1001.995
12.913245678,-17.32719,22.50478,13.09354,0.2558274,1.000665,-0.7610779,-16.34333,-31.04301,33.2005,1001.995
12.918255806,-22.85102,22.50478,12.84899,0.2549493,0.9148433,-0.7465724,-16.34333,-31.04301,33.2005,1001.995
12.923262596,-30.58438,22.26266,12.60445,0.2544142,0.8568103,-0.7093841,-16.34333,-31.04301,33.2005,1001.995
12.928272247,-37.02885,21.71789,11.3206,0.2593371,0.8025501,-0.6426904,-16.34333,-31.04301,33.2005,1001.995
12.933282375,-46.66486,22.20213,10.83151,0.2670811,0.7215185,-0.5779495,-16.34333,-31.04301,33.2005,1001.995
12.938292027,-56.17812,23.04954,10.77038,0.2801498,0.6225274,-0.5349838,-17.4043,-31.36893,32.26561,1001.995
12.943302631,-64.27973,24.92595,12.11536,0.3049372,0.5294753,-0.5084995,-17.4043,-31.36893,32.26561,1001.995
12.948312759,-67.59402,26.13654,12.72672,0.3276523,0.4658555,-0.5092645,-17.4043,-31.36893,32.26561,1001.995
12.953322887,-65.99825,28.01295,11.62628,0.3437292,0.4053667,-0.4816234,-17.4043,-31.36893,32.26561,1001.995
12.958332539,-60.59718,30.25254,8.997436,0.3600042,0.3694369,-0.4597731,-17.4043,-31.36893,32.26561,1001.995
12.963342667,-50.65429,32.49213,5.451558,0.3643654,0.3343133,-0.4586657,-17.4043,-31.36893,32.26561,1001.995
12.968353271,-36.72197,34.55014,2.089087,0.3660806,0.3162854,-0.4593354,-17.4043,-31.36893,32.26561,1001.995
12.973363399,-18.67746,36.48708,0.1938763,0.3724747,0.3145874,-0.4660668,-17.4043,-31.36893,32.26561,1001.995
12.978373051,2.926839,38.12137,-1.456791,0.3782868,0.3629805,-0.4848328,-17.4043,-31.36893,32.26561,1001.993
12.983383179,23.73326,39.57408,-2.679508,0.3976484,0.4110266,-0.5010819,-17.4043,-31.36893,32.26561,1001.993
12.988392830,43.61903,40.54255,-4.391311,0.3921329,0.4729503,-0.5208811,-17.74889,-32.11814,30.94562,1001.993
12.993403435,59.33125,40.72414,-5.675163,0.3985269,0.5276419,-0.5576609,-17.74889,-32.11814,30.94562,1001.993
12.998413563,71.48367,39.8162,-6.469929,0.3880658,0.5998542,-0.5819204,-17.74889,-32.11814,30.94562,1001.993
13.003423691,80.07629,38.24243,-7.692646,0.3741547,0.7060559,-0.6001141,-17.74889,-32.11814,30.94562,1001.993
13.008433342,84.61811,36.85025,-9.343314,0.3378167,0.811598,-0.6046094,-17.74889,-32.11814,30.94562,1001.993
13.013444900,84.55673,35.33702,-11.60534,0.3009965,0.8890167,-0.6178672,-17.74889,-32.11814,30.94562,1001.993
13.018454075,79.76942,34.30802,-13.19487,0.2730229,0.949701,-0.6201462,-17.74889,-32.11814,30.94562,1001.993
13.023464203,71.1768,33.40007,-14.84554,0.2350492,0.9815248,-0.6471618,-17.74889,-32.11814,30.94562,1001.993
13.028473854,60.25189,32.85531,-17.47438,0.1807716,0.9918092,-0.6616962,-17.74889,-32.11814,30.94562,1001.993
13.033483982,47.24021,33.15796,-20.16436,0.1330961,0.9697444,-0.708151,-17.74889,-32.11814,30.94562,1001.993
13.038494587,34.2899,32.97637,-22.36525,0.08475155,0.9381433,-0.7237424,-18.88518,-32.91029,31.76918,1001.993
13.043504715,21.40097,32.25002,-24.44386,0.05221448,0.9189595,-0.7382323,-18.88518,-32.91029,31.76918,1001.993
13.048514366,8.757545,31.34208,-25.97226,0.03026664,0.887648,-0.7290589,-18.88518,-32.91029,31.76918,1001.993
13.053524494,-4.315513,29.52619,-27.0727,0.01287915,0.8678387,-0.707873,-18.88518,-32.91029,31.76918,1001.993
13.058534145,-15.67005,27.10501,-27.43952,0.003231063,0.8445781,-0.6804991,-18.88518,-32.91029,31.76918,1001.991
13.063544750,-24.99918,24.56278,-27.0727,0.002806738,0.8164471,-0.6479382,-18.88518,-32.91029,31.76918,1001.991
13.068554878,-32.18015,21.41525,-25.48317,0.01670053,0.7915403,-0.5983024,-18.88518,-32.91029,31.76918,1001.991
13.073565006,-37.33572,18.63089,-22.91547,0.0432026,0.7718912,-0.5565166,-18.88518,-32.91029,31.76918,1001.991
13.078574657,-39.29975,15.66495,-20.89799,0.05674083,0.7728846,-0.5078208,-18.88518,-32.91029,31.76918,1001.991
13.083584785,-38.19499,12.94113,-18.81937,0.06630247,0.7565639,-0.4727948,-18.88518,-32.91029,31.76918,1001.991
13.088595390,-34.08281,10.33836,-16.80189,0.05910398,0.7359274,-0.4515445,-19.62148,-31.08088,30.92665,1001.991
13.093605518,-27.02458,7.614537,-14.41759,0.07661004,0.7115998,-0.4239557,-19.62148,-31.08088,30.92665,1001.991
13.098615169,-19.16847,5.314418,-12.70578,0.08689301,0.6933308,-0.409178,-19.62148,-31.08088,30.92665,1001.991
13.103629112,-7.875312,3.559065,-11.97215,0.0676421,0.6943688,-0.4237346,-19.62148,-31.08088,30.92665,1001.991
13.108635902,4.338484,1.380006,-11.3608,0.08143207,0.6858707,-0.3864491,-19.62148,-31.08088,30.92665,1001.991
13.113645553,13.54486,-0.4358772,-10.13808,0.07840908,0.6921122,-0.3838376,-19.62148,-31.08088,30.92665,1001.991
13.118655681,20.97134,-1.041172,-10.50489,0.09012435,0.6849188,-0.3820791,-19.62148,-31.08088,30.92665,1001.991
13.123661518,25.51315,-2.130701,-11.05512,0.1010729,0.6620436,-0.3785218,-19.62148,-31.08088,30.92665,1001.991
13.128671646,26.18829,-3.643937,-10.56603,0.1079869,0.6483226,-0.3722517,-19.62148,-31.08088,30.92665,1001.991
13.133682251,23.05812,-5.883526,-9.159906,0.1102057,0.6579646,-0.3656175,-19.62148,-31.08088,30.92665,1001.991
13.138692379,16.42953,-7.457291,-7.509238,0.1114323,0.6790002,-0.3254048,-19.9234,-33.66767,29.98075,1001.99
13.143702030,8.512042,-9.031056,-6.347658,0.104008,0.6855853,-0.319458,-19.9234,-33.66767,29.98075,1001.99
13.148712158,0.0421732,-10.30217,-5.858571,0.103697,0.6698414,-0.3147744,-19.9234,-33.66767,29.98075,1001.99
13.153721809,-6.770547,-11.93647,-4.574718,0.09967323,0.6362607,-0.3016747,-19.9234,-33.66767,29.98075,1001.99
13.158732414,-13.39914,-13.51023,-1.640199,0.08257735,0.6131131,-0.3041576,-19.9234,-33.66767,29.98075,1001.99
13.163742542,-16.77481,-16.35512,0.682963,0.09200059,0.6006451,-0.3079067,-19.9234,-33.66767,29.98075,1001.99
13.168752670,-18.37058,-18.77629,2.761581,0.09821019,0.5990087,-0.2968591,-19.9234,-33.66767,29.98075,1001.99
13.173762321,-18.18646,-21.01588,4.10657,0.08978583,0.5964189,-0.2754143,-19.9234,-33.66767,29.98075,1001.99
13.178772449,-16.52931,-22.95283,5.145879,0.08786848,0.5929067,-0.2726829,-19.9234,-33.66767,29.98075,1001.988
13.183783054,-13.46052,-24.82924,6.30746,0.08079638,0.6072578,-0.2645155,-19.9234,-33.66767,29.98075,1001.988
13.188793182,-9.593837,-26.82671,7.163362,0.06605136,0.584983,-0.2611771,-18.84815,-33.65184,30.45529,1001.988
13.193802833,-5.849909,-27.73465,9.058572,0.05949366,0.5662432,-0.2576272,-18.84815,-33.65184,30.45529,1001.988
13.198812961,-1.24672,-28.64259,10.6481,0.06367806,0.5624968,-0.2822358,-18.84815,-33.65184,30.45529,1001.988
13.203822613,5.504625,-29.79265,12.11536,0.07558343,0.5582839,-0.3029457,-18.84815,-33.65184,30.45529,1001.988
13.208833694,12.74698,-31.85065,13.52149,0.07667465,0.5580866,-0.3144749,-18.84815,-33.65184,30.45529,1001.988
13.213843345,19.62107,-34.09024,14.86648,0.0857716,0.5736083,-0.3248504,-18.84815,-33.65184,30.45529,1001.988
13.218853473,25.51315,-35.84559,16.2726,0.09552093,0.6075659,-0.3297134,-18.84815,-33.65184,30.45529,1001.988
13.223867416,29.31846,-37.2983,17.73986,0.1130536,0.6412066,-0.3369177,-18.84815,-33.65184,30.45529,1001.988
13.228873730,30.7301,-38.3273,19.02371,0.1270134,0.6603751,-0.3538357,-18.84815,-33.65184,30.45529,1001.988
13.233883858,29.56396,-39.3563,20.61324,0.1389608,0.6798418,-0.3640344,-18.4643,-33.96601,30.91558,1001.988
13.238893986,26.74067,-40.50636,22.0805,0.1438984,0.6851823,-0.3801218,-18.4643,-33.96601,30.91558,1001.988
13.243903637,22.50574,-41.65642,23.67004,0.1464124,0.6864467,-0.390621,-18.4643,-33.96601,30.91558,1001.988
13.248913765,17.04329,-42.80648,25.44297,0.1517493,0.6966379,-0.4050786,-18.4643,-33.96601,30.91558,1001.988
13.253924370,11.33533,-44.38024,27.27705,0.1564607,0.6984066,-0.394396,-18.4643,-33.96601,30.91558,1001.988
